date,broad_original_exit_1x,core3_original_exit_1x,core3_fixed_1d_1x,core3_fixed_2d_1x,core3_fixed_3d_1x,core3_fixed_5d_1x,core3_fixed_7d_1x
2026-05-17 00:00:00+00:00,-0.06349844948,-0.06250759386,-0.09115226366,-0.04280673239,-0.08687973178,-0.01704787753,-0.04007932415
2026-05-18 00:00:00+00:00,-0.06349844948,-0.06250759386,-0.09115226366,-0.04280673239,-0.08687973178,-0.01704787753,-0.04007932415
2026-05-19 00:00:00+00:00,-0.06349844948,-0.06250759386,-0.09115226366,-0.04280673239,-0.08687973178,-0.01704787753,-0.04007932415
2026-05-20 00:00:00+00:00,-0.06349844948,-0.06250759386,-0.09115226366,-0.04280673239,-0.08687973178,-0.01704787753,-0.04007932415
2026-05-21 00:00:00+00:00,-0.06349844948,-0.06250759386,-0.09115226366,-0.04280673239,-0.08687973178,-0.01704787753,-0.04007932415
2026-05-22 00:00:00+00:00,-0.06349844948,-0.06250759386,-0.09115226366,-0.04280673239,-0.08687973178,-0.01704787753,-0.04007932415
2026-05-23 00:00:00+00:00,-0.06349844948,-0.06250759386,-0.09115226366,-0.04280673239,-0.08687973178,-0.01704787753,-0.04007932415
2026-05-24 00:00:00+00:00,-0.06349844948,-0.06250759386,-0.09115226366,-0.04280673239,-0.08687973178,-0.01704787753,-0.04007932415
2026-05-25 00:00:00+00:00,-0.06349844948,-0.06250759386,-0.09115226366,-0.04280673239,-0.08687973178,-0.01704787753,-0.04007932415
2026-05-26 00:00:00+00:00,-0.06349844948,-0.06250759386,-0.09115226366,-0.04280673239,-0.08687973178,-0.01704787753,-0.04007932415
2026-05-27 00:00:00+00:00,-0.06349844948,-0.06250759386,-0.09115226366,-0.04280673239,-0.08687973178,-0.01704787753,-0.04007932415
2026-05-28 00:00:00+00:00,-0.07283913853,-0.07080235838,-0.1055712593,-0.05112146309,-0.09532131751,-0.02341968847,-0.04476130538
2026-05-29 00:00:00+00:00,-0.07357717741,-0.06840429999,-0.1089615745,-0.04871763237,-0.09288081237,-0.02157756569,-0.04340772091
2026-05-30 00:00:00+00:00,-0.05901668824,-0.03380675658,-0.1089615745,-0.05114963615,-0.05767087624,0.004999319637,-0.02387913171
2026-05-31 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,0.000246348701,-0.02737159578
2026-06-01 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.007704132591,-0.03321357768
2026-06-02 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.06648603081
2026-06-03 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.08267354984
2026-06-04 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.08547908099
2026-06-05 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.08547908099
2026-06-06 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.08547908099
2026-06-07 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.08547908099
2026-06-08 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.08547908099
2026-06-09 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.08547908099
2026-06-10 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.08547908099
2026-06-11 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.08547908099
2026-06-12 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.08547908099
2026-06-13 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.08547908099
2026-06-14 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.08547908099
2026-06-15 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.08547908099
2026-06-16 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.08547908099
2026-06-17 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.08547908099
2026-06-18 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.08547908099
2026-06-19 00:00:00+00:00,-0.06236604139,-0.03656947923,-0.1089615745,-0.05114963615,-0.06048250038,-0.0103407632,-0.08547908099
2026-06-20 00:00:00+00:00,-0.05616670545,-0.02437112133,-0.08775686522,-0.03892191579,-0.04806822583,-0.0009703187302,-0.07859371582
2026-06-21 00:00:00+00:00,-0.06378847212,-0.03332982259,-0.1033299987,-0.04888953357,-0.05818791618,-0.008608783315,-0.08420642909
2026-06-22 00:00:00+00:00,-0.06378847212,-0.03332982259,-0.1033299987,-0.05730546264,-0.05407785663,-0.005506460691,-0.08192685482
2026-06-23 00:00:00+00:00,-0.06378847212,-0.03332982259,-0.1033299987,-0.05730546264,-0.06231501024,-0.02334639764,-0.09503556924
2026-06-24 00:00:00+00:00,-0.08734320849,-0.06131274973,-0.1519734176,-0.08535574699,-0.09079324829,-0.03849779137,-0.1061687528
2026-06-25 00:00:00+00:00,-0.1038124433,-0.07385864252,-0.1653303793,-0.09793183878,-0.1035612093,-0.04440028531,-0.1132502841
2026-06-26 00:00:00+00:00,-0.08637093727,-0.05235390016,-0.1653303793,-0.1044137919,-0.08167582289,-0.04440028531,-0.1011119287
2026-06-27 00:00:00+00:00,-0.09696835588,-0.06343386396,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-06-28 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-06-29 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-06-30 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-01 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-02 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-03 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-04 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-05 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-06 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-07 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-08 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-09 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-10 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-11 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-12 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-13 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-14 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-15 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-16 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-17 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-18 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-19 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-20 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-21 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-22 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-23 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-24 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-25 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-26 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-27 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-28 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-29 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-30 00:00:00+00:00,-0.1016609942,-0.06885363486,-0.1653303793,-0.1044137919,-0.08861705809,-0.04440028531,-0.1049617661
2026-07-31 00:00:00+00:00,-0.1163774814,-0.08682380456,-0.1965683727,-0.1224272173,-0.1069053082,-0.05820447753,-0.1151050315
2026-08-01 00:00:00+00:00,-0.1180253343,-0.09814499176,-0.2001838183,-0.1337756555,-0.1184268857,-0.06690110348,-0.1214952775
2026-08-02 00:00:00+00:00,-0.120171546,-0.1004282833,-0.2001838183,-0.1360644432,-0.09991182186,-0.05292570952,-0.1112262138
2026-08-03 00:00:00+00:00,-0.120171546,-0.1004282833,-0.2001838183,-0.1360644432,-0.1018804839,-0.05554189365,-0.1131485755
2026-08-04 00:00:00+00:00,-0.120171546,-0.1004282833,-0.2001838183,-0.1360644432,-0.1018804839,-0.05267484852,-0.1110418821
